CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,TELEFONO_2,TELEFONO_3,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-17-0109-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO BERTRAND RUSSELL,"LOTE 1, MANZANA A, SECTOR II, VILLA HERMOSA II",24482194,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,INGRID NOEMI TANCHEZ SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0113-46,01-218,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE VILLA HERMOSA,"25 AVENIDA, 25-97, VILLA HERMOSA II",24806489,NO DISPONIBLE,NO DISPONIBLE,BENIGNO ISAIAS DE LEON OROZCO,SERVIO NOE LEMUS VASQUEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0117-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO SAN JOSE LA PAZ,"0 CALLE C, 8-89, ZONA 2",44716590,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,MIRNA CATALINA PAZ BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0120-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO BILINGUE UN NUEVO AMANECER,"4TA. CALLE, 1-40, COLONIA LOS ALAMOS, ZONA 6",24483470,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,MIRNA LISETTE AROCHE ROSALES DE FUENTES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0125-46,01-218,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE VILLA HERMOSA,"25 AVENIDA, 25-97, VILLA HERMOSA II",24806489,NO DISPONIBLE,NO DISPONIBLE,BENIGNO ISAIAS DE LEON OROZCO,SERVIO NOE LEMUS VASQUEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0126-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO PERSONALIZADO NEZEEL,"CALLE PRINCIPAL, 2-18, ZONA 4, SANTA INES",66318403,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,OSCAR HAROLDO SANCHEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0128-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO PRIVADO MIXTO SAN ANDRES,"4A. AVENIDA Y 4A. CALLE, ZONA 6, COLONIA LOS ALAMOS",24485105,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,CARLOS LEONEL ZAPETA DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0139-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO CENTRO CULTURAL SAGRADA FAMILIA NO.2,"LOTE 64, 65 Y 66, MANZANA A, SECTOR 10 PRADOS DE VILLA HERMOSA",24646082,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,RINA ANGELICA ILLESCAS FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0141-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO SANTO DOMINGO DE GUZMAN,"1A. AVENIDA 2-71 ZONA 4, SANTA INÉS",66317110,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,FRANCISCO RUBEN TOCA LETONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0162-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO EL ALAMO GUATEMALA,"1A. AVENIDA 00-75, COLONIA LOS ALAMOS, ZONA 6",24805504,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,GLENDA LISSETTE GIRON LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0164-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO REAL SAN PABLO,0  CALLE 3-25 ZONA 1,66317244,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,IRMA MARICELA SANTOS ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0174-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,LICEO EN INFORMATICA COMERCIAL VILLA HERMOSA,"33 AVENIDA 17-83, ZONA 7, VILLA HERMOSA I",24482405,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,ANGELA YANETH SANABRIA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0176-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,LICEO TECNICO INDUSTRIAL PALABRA PODER,"24 CALLE 28-98, ZONA 7, VILLA HERMOSA II",24484827,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,BELMA JEANNETH SECAIDA CONTRERAS DE MAYEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-17-0182-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO FORMADORES DE LIDERES,"2A. CALLE 2-50, ZONA 1",66316991,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,EVELYN YOSANA RIVAS RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0183-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO FORMADORES DE LIDERES,2A. CALLE 2-50 ZONA 1,66316991,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,EVELYN YOSANA RIVAS RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0193-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO JUVENTUD DE LA PROMESA,"1A. CALLE 1-54, ZONA 6, COLONIA LOS ALAMOS",41841002,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,THELMA EUGENIA YAC ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0196-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO CIENCIA Y ARTE PRADOS DE VILLA HERMOSA,"LOTE 1, MANZANA ""M"", SECTOR 9, ZONA 7, COLONIA PRADOS DE VILLA HERMOSA",24646035,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,ALMA ALICIA OROZCO Y OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0201-46,01-218,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA PRADOS DE VILLA HERMOSA,"18 CALLE 22-60 COLONIA PRADOS DE VILLA HERMOSA, ZONA 7",41565237,NO DISPONIBLE,NO DISPONIBLE,BENIGNO ISAIAS DE LEON OROZCO,MARIA ANGELICA SANABRIA ARITA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0209-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,LICEO DEL SUR LOS ALAMOS,"0 AVENIDA, 5-54, SECCION D LOTE 14, ZONA 6, COLONIA LOS ALAMOS",35231324,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,ILEANA GRISELDA ELIAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0213-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,LICEO DEL SUR LOS ALAMOS,"0 AVENIDA, 5-54, SECCION D LOTE 14, ZONA 6, COLONIA LOS ALAMOS",66272688,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,ILEANA GRISELDA ELIAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0222-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,LICEO SAN MIGUEL PETAPA,"6A. AVENIDA 4-25, ZONA 10, COLONIA LAS MARGARITAS",59287123,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,ANGELA LUCRECIA OVALLE VALDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0224-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO PERSONALIZADO NEZEEL,"CALLE PRINCIPAL 2-18 ZONA 4, SANTA INÉS PETAPA",66318403,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,OSCAR HAROLDO SANCHEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0228-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO TECNICO EMILIANI SOMASCOS,"20 CALLE A 20-60 ZONA 7, COLONIA VILLA HERMOSA I",24481161,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,NANCY ANNABELLA MENDOZA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0229-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO TECNICO EMILIANI SOMASCOS,"20 CALLE A 20-60 ZONA 7, COLONIA VILLA HERMOSA I",35434674,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,NANCY ANNABELLA MENDOZA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-17-0233-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MONACO RIBERA,"7A. AVENIDA 2-10 ZONA 13, RESIDENCIALES RIBERA DEL RÍO",52997499,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,GILDA CONCEPCION MARTINEZ GALEANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0234-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO CALIOPE,"2A. CALLE 0-48 ZONA 10, CONDOMINIO LA CASTELLANA",66106400,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,ROLANDO ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0240-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO DE EDUCACION MEDIA MIGUEL SOTO BARILLAS,3A. CALLE 0-40 ZONA 1,66318819,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,FLORIDALMA CHOCHE GAITAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0244-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,LICEO EMPRESARIAL DEL VALLE,"LOTES 20 Y 21, MANZANA C, SECTOR 10, COLONIA PRADOS DE VILLA HERMOSA, ZONA 7",56625517,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,VILMA ESPERANZA COCON PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0248-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO MUNDO DE LA CIENCIA,"LOTES 21, 22 Y 23, MANZANA F, SECTOR 9, COLONIA PRADOS DE VILLA HERMOSA",59301378,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,LESLY PATRICIA DE LEON JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0251-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO SANTO DOMINGO DE GUZMAN,"1A. AVENIDA 2-71 ZONA 4, SANTA INÉS",66269484,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,FRANCISCO RUBEN TOCA LETONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0254-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO PRIVADO DIOS CON NOSOTROS,"14A. AVENIDA 27-25, RESIDENCIALES FUENTES DEL VALLE I, ZONA 7",66354329,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,THELMA PATRICIA LOPEZ SANTIZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0255-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO REAL SAN PABLO,0 CALLE 3-25 ZONA 1,66317244,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,IRMA MARICELA SANTOS ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0256-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO ROSEANDO PEQUENAS ESTRELLAS,"2A. CALLE 1-24 Y 1-32, ZONA 2",55310694,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,ROSA MARIA JUAREZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0266-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO TECNICO SUIZO,"0 AVENIDA A, 4-50, COLONIA LOS ÁLAMOS, ZONA 6",24246038,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,LILIAN ELIZABETH AGUILAR BONILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0272-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,LICEO PREUNIVERSITARIO SANTINY,34 AVENIDA 19-87 COLONIA VILLA HERMOSA I SAN MIGUEL PETAPA,42041491,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,SHIRLEY STEFANY RAMIREZ ARRIAZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0273-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,LICEO PREUNIVERSITARIO SANTINY,34 AVENIDA 19-87 COLONIA VILLA HERMOSA I SAN MIGUEL PETAPA,42041491,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,SHIRLEY STEFANY RAMIREZ ARRIAZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0277-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO CIENCIA Y ARTE PRADOS DE VILLA HERMOSA,LOTE 2 MANZANA M SECTOR 9 PRADOS DE VILLA HERMOSA SAN MIGUEL PETAPA,24646034,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,ALMA ALICIA OROZCO Y OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0279-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO CIENCIA Y ARTE PRADOS DE VILLA HERMOSA,LOTE 2 MANZANA M SECTOR 9 PRADOS DE VILLA HERMOSA SAN MIGUEL PETAPA,24646034,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,ALMA ALICIA OROZCO Y OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0288-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO PRIVADO MIXTO SAN ANDRES,4 AVENIDA Y 4 CALLE ZONA 6 COLONAI LOS ALAMOS SAN MIGUEL PETAPA,24485105,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,MARIA ANTONIETA REYES DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0289-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,CENTRO CULTURAL SAGRADA FAMILIA NO.2,"LOTES 64, 65 Y 66 MANZANA A, SECTOR 10, PRADOS DE VILLA HERMOSA, ZONA 7",NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,RINA ANGELICA ILLESCAS FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,GUATEMALA SUR
01-17-0291-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,LICEO INTEGRAL NAGYOS 2,"LOTE 14, MANZANA L, SECTOR 4, PRADOS DE VILLA HERMOSA, ZONA 7",24648392,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,NIVEA AZUCENA GOMEZ MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0300-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO EL ALAMO GUATEMALA,"1A. AVENIDA 00-75 COLONIA LOS ALAMOS, ZONA 6",44805504,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,GLENDA LISSETTE GIRON LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0303-46,01-631,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO MIXTO CALIOPE,"2A. CALLE 0-48, ZONA 10, CONDOMINIO LA CASTELLANA",66383967,NO DISPONIBLE,NO DISPONIBLE,ROSA MELIA ROQUE COLINDRES,ROLANDO ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0309-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA POR MADUREZ,"1A. AVENIDA A, 1-25, ZONA 1",58958199,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,ROSALINA GOMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0311-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO PERSONALIZADO NEZEEL,"CALLE PRINCIPAL 2-18 ZONA 4, SANTA INÉS PETAPA",66318403,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,OSCAR HAROLDO SANCHEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0313-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,LICEO VILLA HERMOSA,"SECTOR 3, MANZANA C, LOTES 11, 12 Y 13 RESIDENCIALES VILLA HERMOSA, ZONA 7",32377563,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,ANGELA YANETH SANABRIA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0315-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,LICEO RICHMOND,"LOTE 26, MANZANA E, SECTOR 1, VILLA HERMOSA I",24806611,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,ELISALEN ESQUITE CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0317-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,LICEO EVANGELICO PRADOS DE VILLAHERMOSA,"LOTES 7, 8, 9, 10 Y 11, MANZANA B, SECTOR 11, ZONA 7",24647039,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,ELSA JULIETA MARTINEZ GALEANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0320-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO PRIVADO MONTE AZUL,LOTE 51 MANZANA J SECTOR 9 COLONIA VILLA HERMOSA I ZONA 7,36434357,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,MARIO ALFONSO CASTILLO GALINDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
01-17-0325-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO INTEGRAL GUATEMALTECO,"3A. CALLE 4-51, ZONA 6, COLONIA LOS ALAMOS",59188494,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,EVA LETICIA MOTO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0327-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO REAL SAN PABLO,0 CALLE 3-25 ZONA 1,66317244,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,IRMA MARICELA SANTOS ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0330-46,01-411,GUATEMALA,SAN MIGUEL PETAPA,CENTRO EDUCATIVO BERTRAND RUSSELL,"LOTE 1, MANZANA A, SECTOR II, VILLA HERMOSA II",24482194,NO DISPONIBLE,NO DISPONIBLE,JUAN ENRIQUE MARTINEZ SOLANO,INGRID NOEMI TANCHEZ SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0331-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO GUATEMALTECO TIKAL NO.2,"29A. AVENIDA 19-50 COLONIA VILLA HERMOSA  I, ZONA 7",40590988,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,LAYZA JEANNETE CIFUENTES PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0332-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO GUATEMALTECO TIKAL NO.2,"29A. AVENIDA 19-50 COLONIA VILLA HERMOSA  I, ZONA 7",40590988,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,GRISELDA DEL CARMEN MORALES DEL CID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-17-0337-46,01-204,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO GUATEMALTECO TIKAL NO.2,"29A. AVENIDA 19-50 COLONIA VILLA HERMOSA  I, ZONA 7",40590988,NO DISPONIBLE,NO DISPONIBLE,ALFREDO NOHELI TEMAJ MORALES,GRISELDA DEL CARMEN MORALES DEL CID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-17-0339-46,01-641,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO GUATEMALTECO TIKAL NO.2,"29A. AVENIDA 19-50, COLONIA VILLA HERMOSA I, ZONA 7",40590988,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,GRISELDA DEL CARMEN MORALES DEL CID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
01-17-0340-46,01-220,GUATEMALA,SAN MIGUEL PETAPA,COLEGIO PLANETA VERDE (GREEN PLANET),"9A. AVENIDA 2-65 (MANZANA H, LOTE 15) RESIDENCIALES EUCALIPTOS I, ZONA 3",31913260,NO DISPONIBLE,NO DISPONIBLE,GRELDER ARCELI AGUILAR AVILA,CARLA ELIZABETH MONTERROSO GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
